administration_code,hour,population20210701,population20210702,population20210703,population20210704,population20210705,population20210706,population20210707,population20210708,population20210709,population20210710,population20210711,population20210712,population20210713,population20210714,population20210715,population20210716,population20210717,population20210718,population20210719,population20210720,population20210721,population20210722,population20210723,population20210724,population20210725,population20210726,population20210727,population20210728,population20210729,population20210730,population20210731,population20210801,population20210802,population20210803,population20210804,population20210805,population20210806,population20210807,population20210808,population20210809,population20210810,population20210811,population20210812,population20210813,population20210814,population20210815,population20210816,population20210817,population20210818,population20210819,population20210820,population20210821,population20210822,population20210823,population20210824,population20210825,population20210826,population20210827,population20210828,population20210829,population20210830,population20210831,population20210901,population20210902,population20210903,population20210904,population20210905,population20210906,population20210907,population20210908,population20210909,population20210910,population20210911,population20210912,population20210913,population20210914,population20210915,population20210916,population20210917,population20210918,population20210919,population20210920,population20210921,population20210922,population20210923,population20210924,population20210925,population20210926,population20210927,population20210928,population20210929,population20210930,mean2021
Jungnang-gu,night,7334.453951245514,7271.23344597798,7502.098663011002,7705.2295544015715,7401.444111001056,7374.95529780097,7393.422354810024,7380.878055224064,7359.125889000586,7519.109957396922,7685.526435448325,7477.789875531436,7431.242279872997,7440.958315769893,7489.585501718069,7640.19346646899,7723.779448202582,7856.446282115798,7797.188189275955,7727.537854511436,7668.3068594222605,7775.3770004956,7704.042098730501,7841.325989887647,7998.988485500395,7690.096368780415,7722.330127393443,7729.523398350492,7724.62496158605,7721.549283196345,7753.946701713979,7881.132842881221,7692.8276283776,7823.304575523298,7798.242113904403,7803.74454881413,7751.196386899134,7650.754748078558,8001.820826202289,7814.7513294234805,7783.325832392409,7722.48635993149,7770.072776675495,7632.065581703736,7726.255988906399,7816.843912126486,8048.9678323921635,7659.919480563419,7839.672168100832,7767.528332270435,7699.7698305118965,8044.319445957095,8057.834255408883,7826.834397819199,7625.867704550179,7618.81524937595,7589.598994217371,7601.843881055916,7643.798016432471,7836.890105530237,7592.03793719968,7649.863754089722,7651.929568990629,7579.007477053252,7521.56682992971,7644.53273780441,7813.295343391553,7637.601272007898,7610.015402832411,7536.266279446527,7538.526481022611,7455.772464929183,7582.9283014685725,7805.701096076836,7555.62100820445,7507.005590149689,7415.9075947840665,7393.622417483986,7418.465965330772,7335.421606874271,7179.174057119478,7327.220948917117,7460.861965479045,7652.445731304738,7414.3857913937445,7536.203994499706,7751.164748855189,7876.05512982049,7665.055724578383,7476.025493664932,7463.984839098867,7389.095952659174,7639.234335394886
Mapo-gu,dawn,9290.403401162599,9264.444068429466,9078.862455534807,8967.071988980615,9174.257945581887,9207.674909453885,9223.299893507077,9215.44262765326,9241.065845558047,9183.23456739701,8999.354053200897,9201.212591034084,9289.01655227528,9225.986037202227,9357.21428993494,9548.496608238629,9310.510440254633,9022.978435294226,9308.085222216503,9499.505290963078,9419.827723092734,9532.220720160736,9502.259577144423,9243.949969808855,9106.415353819977,9382.822720315431,9478.053456727619,9427.535354847618,9456.441515468907,9479.341813453711,9230.753386959801,9017.332267883745,9419.22325871417,9351.891299786035,9535.922624283927,9416.517496657152,9480.818417410292,9247.129386537557,9047.533837614697,9377.427228714427,9495.331743071565,9574.656716300562,9523.600810156016,9456.48817555857,9318.277142520266,8997.657556258804,9283.73925209223,9493.506348205734,9415.182951098384,9519.22498714602,9499.734821819146,9270.637442602252,9203.723501518116,9467.345280138941,9337.802948646879,9331.345003272396,9353.913133830729,9353.586695091033,9176.89343210436,9075.326773328617,9262.413724504522,9358.95174999029,9409.548211039863,9365.964097407621,9321.116046945115,9214.78082042006,9078.384202651134,9381.357657969289,9355.131949501703,9386.183100627033,9368.816225334362,9297.797685238118,9259.86893327008,9113.434234203325,9264.913253138555,9238.545252238591,9306.969304717495,9189.741307551827,9130.067192349614,8853.682941824583,8294.730296094278,7863.110353660268,7689.569069946363,8157.234230124183,8815.80203312025,9029.119101070952,9355.599707383732,9255.048474459949,9497.593577563772,9488.580087001408,9274.641268780937,9362.289083005004,9240.766244795326
Mapo-gu,daytime,10336.490391496547,10283.386579626387,9554.47678861217,9355.27595002066,10194.760617447118,10264.762150335842,10257.617388462808,10226.31066023075,10230.085886283741,9545.902583902574,9289.47485888867,10119.945057383293,10141.891995319149,10118.475912312208,10318.406164929891,10442.657060639693,9758.992385753096,9335.321920467377,10275.013504489958,10498.538934655613,10455.45279378728,10479.078055462032,10478.80367023445,9725.781328530336,9406.140795919046,10399.226701345058,10395.785294918562,10474.769674002086,10452.62367352987,10508.542026396348,9668.025854791364,9379.57117372402,10415.418437785645,10466.05816961741,10584.853227743377,10422.128130506619,10413.451288910646,9662.691468394714,9623.449664546477,10473.043438046558,10620.669707091529,10733.494887278035,10634.051840753282,10500.168616366169,9736.716421023404,9308.162294741069,9736.894349997521,10594.77845474914,10521.613996560647,10560.045502784438,10533.24905547056,9936.677661364583,9777.273578853934,10569.198810415939,10413.950759141044,10460.28930591884,10471.379401775055,10350.215016854407,9926.568392760697,9731.062500850341,10353.029917887992,10423.877731552366,10485.35589760988,10433.459520341645,10389.075144608809,9994.354372414415,9671.39821872008,10401.670425886688,10379.605175595121,10417.7671001856,10413.340955221349,10397.03018950853,10028.365088233099,9770.424522797668,10284.691664223683,10270.608134009808,10279.090227142835,10226.341728531086,10097.195488228217,9309.128750860711,8492.669353520163,7979.0723514645815,7795.338077840429,8772.948025029224,9886.738098363712,10130.158043141146,9983.04683278503,9795.325302787347,10426.47872965562,10226.263933426959,10320.881868507775,10374.876009479989,10084.334229280019
Mapo-gu,night,9949.643112148347,9925.55715433689,9463.792620550532,9459.826568421595,9794.481478443311,9887.541709231959,9805.126601580841,9833.666887177724,9797.740211139617,9440.102997145254,9390.698108932746,9591.0123328324,9663.016169203958,9646.03996347363,9846.082785825276,9889.463473043981,9575.240461056164,9511.094618114083,9789.54741764666,9930.71027761,9876.534922632254,9974.175461424922,9933.131652653845,9576.914006628,9501.537980959667,9854.773536773226,9869.665081739899,9943.408415587079,9931.100002408408,9928.159831567782,9561.083316793594,9352.318575185092,9947.747183076768,9984.851181263874,10048.710231089683,9977.968031729659,9955.47112152617,9480.32948181309,9628.070701830567,9913.655456548224,10084.119965070913,10178.663838613278,10111.994434332602,10025.472822355507,9577.188246938284,9414.222549928993,9809.860664119922,10050.444562869012,10084.007333245394,10060.24342316496,10096.232373966124,9730.287633110862,9779.738741706453,10028.822382826544,9825.672381389983,9898.221388155442,9915.723299477504,9891.812347793986,9722.237214370443,9621.878788656282,9847.975681049773,9905.921389203948,10017.184923164084,9908.2488925062,10005.40155543507,9763.711077564138,9710.80771441092,9893.63420051183,9840.70007666796,10024.309684944656,9997.09213232063,10044.763114154115,9892.991024107781,9799.542213541117,9790.733035946538,9899.30726618406,9893.399398821444,9835.644406944215,9680.217124535322,9085.541234840852,8431.51451226581,7952.756664837158,8201.435025899611,9134.34681831458,9609.746255205298,10026.849108997585,9969.07579602657,9694.415040390364,9888.906502673242,9839.789614414085,9848.807540823174,9968.970211161826,9758.04972555547
Nowon-gu,dawn,8721.904561757096,8695.871526035256,8747.825543830637,8688.167877183869,8744.286782291114,8708.408822865338,8683.16417839444,8567.00336762182,8693.219679246942,8681.609643496618,8644.077661312684,8717.548038380239,8704.781517092017,8671.782084309247,8727.782089272463,8861.74142833668,8929.807027179304,8936.071388249304,9040.997458806327,8987.334980010888,8960.87838956564,8919.826038350855,8953.779379506608,8959.67087391095,8851.246171788267,9014.393344501601,8837.268405300585,8935.554427292189,8986.844624708738,8845.21815270651,8821.195651180931,8752.052977903088,8768.006660235089,8822.905366808813,8785.132896779965,8918.109584249512,8864.309842008637,8840.220177240348,8788.10082676695,8881.944989861493,8904.608578479649,8976.29620688699,8911.657234156126,8994.952455535926,8927.792960128783,8762.335436649459,8880.967752218676,8937.648027607444,8987.526615948136,8984.723147156914,9045.994569232691,8996.746912744991,9080.3226097548,9098.20977908897,8838.38284190668,8815.420839198976,8826.815059536546,8801.792725752033,8696.061416625902,8804.22944317051,8869.715751055412,8896.369050027708,8838.076106494147,8804.87198564149,8832.926996149847,8843.281908941024,8770.108170136984,8870.79950529197,8909.446168017083,8821.710917123104,8853.8056207601,8802.606474897379,8846.311838216563,8754.95955574396,8852.561767048875,8726.891729810855,8736.481947276374,8724.27022360754,8696.959099193782,8627.201323114044,8364.518668478308,8110.949505256443,8119.201221217371,8410.10026775001,8633.564269104518,8626.263462293176,9063.373091581936,9016.315578848435,9094.538133706847,8988.473066017563,8863.717388401,8825.319118342137,8816.611075626795
Nowon-gu,daytime,7568.602329213888,7579.063004829925,8251.126518259129,8467.905033531059,7593.865438577554,7589.161138648858,7619.402718423949,7586.676937749724,7648.28860384795,8205.454410144042,8404.846194810216,7628.476665398714,7652.264415808098,7619.355635116404,7650.51826204895,7807.775392412793,8486.160537642018,8620.88444908231,7894.471098706243,7895.026747159988,7925.019438770063,7846.018388577124,7924.682141684723,8529.352519405567,8590.735521210663,7967.6635066293375,7893.17385001723,7904.353378859977,7892.649096290598,7861.247677379268,8364.94315071056,8443.331413804044,7804.751979376632,7871.484800528247,7908.473488726397,7846.173319252601,7910.133131211592,8430.814438486555,8521.987831783179,7844.733190343929,7851.4892692580115,7892.508920409435,7849.530183643159,7920.4004857726495,8347.129866876054,8348.22793211841,8350.675154738825,7913.028501470883,7983.425950004788,7975.021961475952,8023.924292229031,8740.640932477056,8714.36501205424,8063.752912265545,7911.191710573269,7841.975513795305,7795.661897156265,7904.127809442948,8202.253892117951,8420.754660339326,7795.6851021589055,7854.146043686162,7874.293879111184,7770.232807314411,7818.961857488728,8222.876867974963,8368.308432622713,7873.034695041049,7933.178198261825,7829.701546615735,7774.502736838838,7801.459440991448,8212.578254629254,8355.676476286711,7788.603115086466,7743.430408273835,7711.53539111669,7699.144279145444,7804.17323033369,8099.931841784856,7803.610945876802,7627.444752551913,7857.697877770102,8170.971818725866,7642.429863636224,7673.566048603321,8369.84120510316,8569.824531387221,7849.593625833056,7724.653191624235,7821.0409760092925,7678.139725164564,7980.667432823129
Nowon-gu,night,8440.369590655373,8362.027652953306,8605.114193503949,8741.351270425763,8485.235715476827,8464.551332605375,8483.900190114038,8461.80255203804,8440.824332137945,8476.1931762112,8723.945277459135,8537.561302407436,8543.529353522183,8500.213157594024,8554.428152767929,8615.906861722924,8754.825584247472,8937.11644156072,8788.683626742117,8771.827300341076,8808.866016352036,8712.197833006368,8711.488033326572,8762.519187016762,8929.199949657946,8751.772258188223,8744.948357768142,8801.10804391332,8713.634759082928,8631.06299939046,8704.700535687041,8756.063178751861,8619.470675246508,8748.177717898105,8673.482220368074,8691.257824160051,8757.004593511638,8629.348718347652,8875.50163877942,8721.559409678463,8774.46870320248,8721.1506723294,8710.62985382499,8646.23166697676,8610.956842657668,8663.91612379151,8865.120808246811,8805.376766061698,8851.34584237302,8808.675667070249,8799.654203659386,9021.459672691477,9061.833607071858,8840.235770672112,8670.295939633557,8650.273832520304,8615.02680587749,8607.654935473885,8595.842524234751,8799.588199465237,8637.067730314333,8674.378835557061,8646.669034850785,8605.31371933282,8568.580815715577,8638.15731117503,8775.849212673198,8665.697426511344,8713.612575376912,8664.728092490688,8605.76666680207,8548.209747374745,8573.037223773228,8762.080449792049,8613.56490222754,8533.70446792275,8504.821503445393,8451.168423887382,8479.315870902736,8291.535679685114,8008.483775766202,7966.2635399305145,8140.797220301338,8543.31158336358,8476.157222566786,8565.121819361353,8742.225008672276,8873.466319028985,8760.193734814691,8565.286751498488,8590.007247420586,8481.307618093326,8643.678162859584
Seocho-gu,dawn,10473.682162183752,10476.18810024437,10010.308239790987,9678.024433652334,10388.846740379475,10463.388358085895,10488.633764666381,10437.055968923989,10389.488065493213,9971.456155992775,9549.986128324254,10272.569157716329,10371.383161313195,10360.360636080693,10473.881753771831,10668.577218232129,10057.438955423077,9645.810762471638,10556.341911709367,10811.394199638722,10866.157390298325,10676.041394572469,10643.912573959733,10262.204171664225,9766.415738619127,10524.116104886682,11009.494024204656,10787.676303846305,10638.226790731962,10642.3028228164,10064.290110715103,9656.278724349764,10531.693469515585,10618.699028686919,10723.676200702519,10580.467183033134,10574.897625790905,10349.389505262921,9757.425810105615,10547.366046262032,10729.603485599893,10880.154582199895,10727.68713521553,10718.920297397566,10407.219648316343,9815.92348940438,10054.870769259465,10577.993900984558,10791.683654884468,10827.00530987341,10836.040617586123,10299.127256364229,10064.14169138291,10783.319735356117,10715.424536343267,10755.420061173274,10683.346580854119,10681.273374363893,10359.147743483445,9996.95420491362,10614.572702150788,10669.659507756962,10680.246449364262,10655.557037583532,10561.033526950532,10184.47099659231,9936.191480732885,10490.240685939785,10628.66859660736,10558.517073764035,10819.38537498296,10647.394476138126,10307.836564229972,9880.868980001187,10506.892339668791,10520.345275873271,10604.197579557167,10512.050902225033,10329.813315932932,9757.418388610846,9170.43768078371,8589.437303180763,8403.691150616969,9061.536160178212,9987.576621929069,10229.405634869854,10264.018914342943,10085.985447920468,10524.839701411338,10646.21032998195,10725.58474558711,10697.6637108442,10355.679930710703
Seocho-gu,daytime,14339.318624081741,14247.922168712445,11846.244231086035,10956.400308242735,14387.246977635094,14481.422697193082,14387.773545672206,14274.988886448653,14080.986701504318,11506.525632259049,10565.20211861346,13855.506950153254,13869.42762542296,13786.6424168559,14001.925200902244,14056.454376949232,11376.171141778887,10456.343185649157,14260.2854689532,14491.641024270968,14433.091115260459,14267.223219045087,14124.746779250225,11683.705154596144,10606.608272854583,14144.6875763643,14300.331920098688,14322.736538948328,14086.753179543279,14001.79656338956,11354.49453776212,10561.828543710315,13992.75893902973,14098.875077898869,14031.656573203896,14096.60758121805,13937.228407651011,11500.605757734123,10693.051123723582,14412.813566802031,14462.612894814833,14471.3646493004,14311.608449546298,14256.15299892386,11815.723527571292,10565.574808396994,11520.397756713417,14416.527835789102,14475.356966323914,14522.253044299652,14452.901716486718,11954.788833510278,11156.346303215994,14400.127089911644,14346.870280200365,14368.443100213988,14319.593859916202,14205.244439565808,12108.068113637815,11187.9881974887,14254.535795890826,14395.634313293893,14354.229070452811,14198.174118974379,14267.28657246743,12001.9658060289,11009.17852026655,14250.25145124794,14317.676502562117,14349.934191482562,14276.375495548325,14223.969638661589,12110.063285926813,11075.63668053125,14292.086167169395,14310.646396537699,14331.055460744385,14239.121051436405,13863.66924258324,11278.844760330605,9883.120818096368,8874.195734028384,8763.255366585803,10186.204511376734,13566.73920003318,13910.889276955651,11959.774889585533,10994.450603069881,14127.838913582349,14134.335782549002,14391.72319563991,14399.831608111956,13193.376836935302
Seocho-gu,night,11814.096657400527,11791.955826578127,10564.721608441338,10623.007643575409,11622.073016492692,11743.681429358161,11684.732483049542,11555.041128948702,11448.47775388154,10281.634635241404,10399.726165639153,11233.422708354668,11286.606363955487,11279.78316275093,11438.549621380469,11531.77626973681,10310.239041433524,10381.431719853672,11634.979438503278,11838.026701719626,11742.519579584616,11689.825096056711,11494.500042993375,10576.993897827824,10520.491244602767,11709.67043913865,11653.337214592735,11699.123602677322,11599.942828726156,11468.10238530983,10340.221080502368,10472.837537396046,11509.563713075791,11558.170448530522,11644.74533654167,11619.191935536386,11483.658788067163,10496.981033781642,10584.042822875974,11759.699899699433,11827.862814666594,11933.599511214936,11887.26539953036,11756.24839771874,10652.98893892608,10385.391808499353,10989.565359380784,11834.504744206148,11884.5800939838,11900.009455952464,11918.820971711106,10720.183314731044,10942.535157553217,11716.800223205522,11707.017184758575,11724.647457468003,11737.452110994653,11592.757368738445,10798.623129783495,10964.11137004715,11697.9447776399,11724.726802715088,11719.649904348225,11694.774082570466,11674.660236795316,10718.7145733194,10870.86770010787,11573.008784420572,11750.012105006423,11802.070976907284,11889.248172194766,11697.297222080724,10858.548118693845,10860.594258380837,11623.95304662933,11788.658609816852,11732.62519453612,11661.240003668696,11264.740215785125,10009.468769053921,9289.929727802317,8784.989487574221,9286.030330108724,10317.879308743799,11237.943813119378,11519.125610267118,10797.179771933135,10726.37396980644,11562.933645735528,11718.518769797402,11681.979621810584,11875.60680382458,11264.933060131267
Seodaemun-gu,dawn,8381.125998089921,8361.48992656668,8232.382792427863,8182.12042334304,8301.13282561036,8399.368899097035,8427.811735934773,8460.133935848504,8407.796239559173,8129.726582546359,8023.593186917922,8218.706447754983,8279.430641392715,8225.671285697212,8226.152504286018,8251.665912962635,8202.14574143668,8045.963546213045,8509.740115125525,8359.05821625294,8566.334117372342,8387.449737680816,8671.213612248086,8484.665374823462,8176.231009928282,8474.339432972169,8765.427977181149,8437.274635895983,8481.976550157402,8482.270436076424,8243.281345071638,8203.154864013428,8286.862290306304,8445.554025014015,8616.276896720652,8547.818511371426,8527.797456095126,8267.04787099067,8159.282712449602,8404.564139090859,8549.182218492228,8563.053728409323,8546.577192216768,8531.171782908885,8381.964048707512,8292.286039569964,8263.230786413968,8400.130884949996,8583.882168794058,9019.01120938802,8798.800148508537,8651.898773961488,8541.456247309026,8828.616319319059,8751.901040388952,8563.849799917436,8596.114881126248,8620.932238479609,8520.3807535415,8349.961876118545,8575.162747079989,8795.995376405905,8865.70767963445,8864.931827238768,8695.884246068574,8528.232051956506,8303.574054014147,8551.805734422653,8878.76244475472,8698.394499625896,8669.050473165793,8665.219655925903,8691.771520452581,8465.183993546094,8599.993995303732,8700.684130274716,8621.099841907522,8630.1803113915,8549.516731416728,8096.119338702433,7698.441213866303,7426.2790623043375,7371.358916409094,7647.216228045254,8154.769374756375,8352.089611230906,8940.914539333999,8874.56335426248,8845.528264601438,9064.128025620752,8767.735236778226,8955.42096327227,8458.197364508853
Seodaemun-gu,daytime,9219.135790146374,9088.847579919106,8000.85401860741,8024.92450401684,9202.493106217531,9255.986379515978,9287.507272201085,9266.499088221923,9065.494589272648,7914.99792023839,7855.776206249999,9010.004089958282,9021.389729387485,8957.53985649041,8961.124882020638,8903.948233893363,7934.026824397433,7825.206277631315,9370.594993514944,9073.086811203573,9181.165437254338,9114.06030649052,9306.827727389249,8169.001639681322,7926.082469120596,9242.49248797354,9278.925761836379,9072.925914332407,9125.893512049322,9051.284740034682,7916.4381414467325,7903.545884490425,9053.036011973705,9173.492201241128,9331.80390471236,9173.334760563206,9109.418313301638,7952.6000797577,7927.780868652351,9262.484600134168,9317.604497853272,9179.543716196846,9213.054046938505,8993.684656378391,7973.136788102747,7798.151474132296,8231.71632163685,9228.349087339362,9317.250857923207,9568.501033895467,9254.918602250158,8428.343768011062,8256.453310960842,9571.427193653104,9424.846625406264,9465.607492328454,9387.23686958252,9293.315982795932,8177.1179744700075,8022.211613884252,9461.322072242572,9522.435531351537,9657.279107380855,9423.3948967872,9295.228995579597,8132.093116077764,8048.490750101424,9437.863434411549,9581.721474418755,9522.26820790732,9514.609486198327,9305.94720574437,8161.470015193136,8156.22190488842,9431.38983792256,9473.709474239544,9428.22211773827,9351.832259307477,9059.015691087361,7657.0425205410575,7214.107392578444,7089.799304851493,7127.901817419515,7530.859159185966,8987.816234088521,9111.254286370991,8404.036758507676,8343.078495520915,9684.837060416263,9530.675519184495,9674.634355170743,9491.128938220645,8841.589046194727
Seodaemun-gu,night,8445.8885121544,8323.63366394034,8155.115950426299,8209.168137475488,8450.775713745019,8474.097774088714,8544.438092324815,8509.934230794142,8278.749264816533,7935.269521752423,8098.8285093412505,8311.197914706478,8341.455154639178,8293.72150344569,8305.505056555998,8251.429310074642,7987.674586243804,8093.244152373046,8686.020678052091,8449.47800719292,8619.339639429574,8502.451819493901,8609.217832019856,8164.209642616739,8180.733228571848,8816.986951320392,8597.709610525711,8477.055432572937,8510.915604061642,8407.885515304763,7988.24534431142,8187.004552116226,8508.566447373074,8597.972811634228,8623.780848577782,8583.971178575574,8543.966895429048,7949.419276693028,8276.877705276935,8651.462462742917,8707.23389109356,8718.442533437024,8600.092755139623,8453.468361090914,8029.938926742746,8140.691884766141,8287.272679653795,8651.84964693123,8747.733869284553,8921.229103919648,8560.735904630066,8429.225471615835,8474.206986118174,8957.337491149063,8761.554091422451,8578.46412041158,8720.488836597597,8499.021392764367,8260.614016183457,8313.725140082925,8718.431804073844,8798.560178404234,8807.514946362446,8740.19811885956,8554.161411077665,8138.618022653376,8314.691831486956,8816.301753348793,8850.702690454935,8662.789795037208,8752.332696100186,8654.71473294195,8230.654213528793,8335.231283139572,8709.082575196542,8689.218899721003,8583.085414179466,8565.088901170326,8157.732584398824,7633.808962315105,7299.828615820724,7263.793520389294,7403.135375857597,7957.268816877273,8339.992308280238,8655.589979048973,8505.355452714717,8576.823035028474,8934.468596047833,8682.240327730913,8849.533290230554,8667.008290079935,8430.48569628677
Seongbuk-gu,dawn,10103.513716353666,10095.096722865983,9978.5104928693,9948.303052312307,10108.919053786258,10078.631219252733,10111.458783902586,10101.197520413743,10129.166570897645,10076.310151733514,9921.641933564228,10081.567880142533,10068.918547160374,10075.78109812598,10081.949578156396,10259.736574171075,10293.95366205272,10223.404737705596,10406.229902999874,10545.614237168118,10414.118181822543,10476.87360287799,10443.838916371766,10200.179973158056,10236.292408177076,10359.733770210276,10290.808684632691,10455.548148719083,10380.759535581115,10244.57219722006,10067.92352259673,10056.512856235648,10129.957797855217,10132.457102865379,10224.03809255925,10206.025806276572,10255.341350679253,9986.653476334082,9973.840312458207,10351.8588424912,10109.323048238422,10364.812563505957,10259.266681024941,10211.883934565054,10137.879944890718,10018.429765777899,10122.386343291515,10314.239519175533,10305.17904399873,10357.956797611627,10415.434216758185,10322.687610591054,10291.659975297842,10347.165422824937,10202.668940975793,10215.44102906919,10183.142492179673,10062.95998695352,10108.092071844108,10040.147678160976,10246.73730178355,10342.191360123663,10236.111805280607,10300.875420961958,10301.438569158114,10074.523872270162,10097.92576189849,10229.268379414403,10365.770769363107,10313.411182198235,10325.99692561285,10285.363711953525,10184.157248821497,10125.9921043376,10314.74275033637,10194.078738516891,10160.260427426125,10082.064801982053,10021.62462041281,9785.918323636222,9362.998184707727,9047.134902769229,9155.548773053284,9464.148660959363,9905.133951247748,9966.074092853327,10458.494359392096,10325.247653054768,10538.077306369834,10596.379447924717,10289.897561911868,10287.180094670019,10166.877892890161
Seongbuk-gu,daytime,9080.088540146517,9034.34738515588,9404.1267695597,9800.276562064975,9029.167824144979,9037.076044533269,9071.510256430116,9122.541669561886,9128.697540627307,9515.054457714734,9710.665102376925,9149.757653335195,9137.40047647478,9166.029034672378,9169.434792680764,9306.092426859048,9704.657972996518,9884.110426865218,9395.754179878542,9462.929473375963,9407.45563505382,9456.504652373393,9403.304024642013,9684.962349188241,9911.011168225867,9379.238066668244,9396.561808595168,9420.952098585643,9380.648137567545,9167.890231085907,9579.906167348086,9659.632068328912,9260.924484548534,9321.766742065869,9335.536199555667,9243.74151888982,9311.447023006402,9525.98728957133,9725.897370280276,9168.535784643826,9162.097784558022,9302.296419006614,9247.558565024745,9245.739211898654,9524.811452234504,9598.611661523906,9536.21109286145,9300.76220159042,9402.445104144908,9271.484573665419,9407.841870215992,9959.164999703331,9933.661079974847,9410.039746966588,9349.339947970482,9235.9119413442,9186.505247410341,9258.790742868587,9502.790501048381,9642.91773554188,9207.70700126966,9326.385095388403,9376.681167885714,9401.852258308674,9288.935490448928,9380.900181259414,9590.44574829196,9315.863921253389,9494.736239313042,9333.926306000661,9306.885557481008,9354.680209634922,9509.222371918015,9614.117552045422,9333.946151966018,9274.00157452909,9221.999939353133,9191.159094884702,9122.091872025921,9070.34984873341,8749.822738327173,8690.64402497043,9086.325241381428,9145.068255915452,9000.308404571004,9123.727165594963,9670.525817975746,9902.114759527576,9402.47018071571,9202.452876414329,9355.655737969915,9202.839335148876,9356.287450105834
Seongbuk-gu,night,9815.719795424156,9701.128165884997,9814.622401540399,10116.34888411514,9879.049420018573,9852.744394369107,9893.910723541034,9913.92868573375,9786.951812533585,9791.83939675862,10078.37790374064,9965.412787064757,9945.006600954244,9933.805156650105,9930.664373559492,10011.067430944446,10076.201137029993,10310.741559719407,10218.787634963644,10383.733831864929,10202.98836828023,10247.1028923945,10161.037591710661,10010.203826347182,10308.714393742184,10152.80068802739,10186.687169442603,10220.938620453522,10121.41798602795,9926.77329043658,9920.63965326572,10139.535524681594,10087.249924276814,10191.530234193724,10162.20068908563,10020.976239642257,10004.474110699857,9789.322904678704,10235.666430764299,10044.756431299262,10044.310543420612,10225.04338939378,10088.90796383026,10014.045516481488,9912.00083521367,10055.969347226253,10197.972845984486,10156.547091734148,10150.598579167805,10155.08021708554,10214.337039708835,10230.658698014428,10379.167114068045,10313.882016471456,10105.304571868004,10017.015205004858,9929.48498835873,9975.166333629853,9891.257737149755,10096.385659188476,10074.128516889128,10228.264597463498,10172.171280636405,10120.684289202325,9939.83441837678,9769.090323498782,10173.600044843413,10148.451316371125,10244.69168134956,10158.741212259287,9998.751536703961,9986.787728669025,9893.129893226762,10151.930476309173,10100.789637098249,10048.423173920179,10009.841254865567,9895.058013600043,9666.88475138844,9288.2542725682,8986.889986768423,9056.333985166872,9265.365089798455,9731.289375358996,9767.150542983476,10026.005389535243,10181.36682294923,10332.513910079597,10257.953597998154,10061.569680014984,10089.050971698372,9882.770603862875,10015.390903633877
Seongdong-gu,dawn,10026.964445752681,9986.113368470496,9851.433995791618,9573.049477528608,9985.044345871172,10023.034702714625,10051.440050296687,10081.924372478228,9981.94678463847,9757.410996555438,9457.019819748943,9883.498212039507,9879.781927545824,9922.285624185219,10222.993306733659,10324.86866539797,10119.875527778997,9945.47154701595,10504.109240893406,10524.072321130376,10511.595974936134,10584.758377972234,10442.251005568922,10059.69329027081,9774.883785493963,10379.344445845069,10487.528311858736,10441.518759122275,10469.719293953473,10305.872221675168,10007.38011290368,9744.210395562566,10159.54687947863,10399.004089956903,10323.732105873798,10410.447013802897,10408.236680456626,10139.579688060352,9900.373396259982,10371.32381198881,10482.486977870956,10484.72935970048,10507.45102770881,10447.787453636045,10132.116306530814,9808.633730703861,10014.236404276533,10391.591379275467,10448.853532696112,10565.52662191241,10603.311628629026,10274.11846522071,10098.032006600677,10525.750784604857,10456.906194460968,10340.803358916939,10324.310285113688,10311.934255042217,10206.629014523645,9931.850982746555,10396.719830065738,10426.507216862936,10571.532260624768,10527.061344212438,10464.748828856238,10152.721574079107,9859.040061117466,10342.776209242069,10508.891051067849,10498.070242099979,10453.360857146135,10359.164341121932,10302.894373510133,10026.184690941589,10323.47611130234,10444.054998238273,10384.059862911556,10295.90835987704,10207.315307186012,9774.205765836314,9128.620219569542,8708.22899616366,8711.498599773693,9165.337321125906,9900.499879125486,10095.409463185284,10270.574941958095,10063.912306626815,10383.423393400319,10492.396633762139,10586.27785529048,10421.319508996248,10174.202071185404
